,date,text
430,2022-11-12,"RCF Q2

▶️Net Profit at Rs 261.9 Cr vs Rs 117.9 Cr (YoY)
▶️Revenue at Rs 5,575.9.6 Cr vs Rs 2,612.4 Cr (YoY)
▶️EBITDA at Rs 404.9 Cr vs Rs 186.8 Cr (YoY)
▶️Margin at 7.26% vs 7.15% (YoY)"
431,2022-11-12,"Patanjali Foods Q2

▶️Standalone Net profit down 31.6% at Rs 112.3 cr vs Rs 164.3 cr (YoY)
▶️Standalone Revenue up 42 % at Rs 8,514 cr vs Rs 5,995 cr (YoY)
▶️Standalone EBITDA down 41.1 % at Rs 194.6 cr vs Rs 330.2 cr (YoY)
▶️Margin at 2.3% vs 5.5% (YoY)"
432,2022-11-12,KOLTE-PATIL: CO ENTERS RUPEES 206.5 CRORE AGREEMENT WITH MARUBENI CORPORATION (JAPAN) FOR AN INVESTMENT IN CO’S RESIDENTIAL PROJECT LOCATED IN PUNE
433,2022-11-12,Domestic airline industry expected to incur a net loss of Rs 150-170 billion: ICRA
434,2022-11-12,"Actor Kevin Conroy, the voice that defined Batman for over three decades dies at the age of 66 after battling cancer"
435,2022-11-12,"Easy Trip Planners Q2

▶️Cons PAT at Rs 28.2 cr vs Rs 27.1 cr YoY: Agencies
▶️Cons revenue from ops at Rs 108 cr vs Rs 56.7 cr YoY: Agencies"
436,2022-11-12,"Ramky Infra Q2

▶️Cons revenue at Rs 340 cr vs Rs 259 cr YoY: Agencies
▶️Cons PAT at Rs 51.97cr vs Rs 48.43 cr YoY: Agencies"
437,2022-11-12,"Gujarat Ambuja Q2

▶️Cons PAT at Rs 64.1 cr vs Rs 103 cr YoY: Agencies
▶️Cons revenue at Rs 1,078 cr vs Rs 1,152 cr YoY: Agencies"
438,2022-11-12,Nykaa shares: Morgan Stanley invests ₹153 crore in FSN E-Commerce Ventures
439,2022-11-13,"Aurobindo Pharma Q2

▶️Net Profit down 16.8% at Rs 478.3 cr vs Rs 574.8 cr YoY
▶️Net Revenue down 3.4% at Rs 5,739.3 cr vs Rs 5,941.9 cr YoY
▶️Net EBITDA down 33.4% at Rs 790.7 cr vs Rs 1,186.7 cr YoY
▶️Net Margin at 13.8% vs 20.0% YoY"
440,2022-11-13,"Manappuram Fin Q2

▶️Net Profit up 10.7% at Rs 409.5 cr vs Rs 369.7 cr YoY
▶️Revenue up 10.7% at Rs 1,696.3 cr vs Rs 1,531.9 cr YoY"
441,2022-11-13,"JK Cement Q2 Standalone 

▶️Net profit down 26.07% at Rs 124.8 cr vs Rs 168.8 cr YoY
▶️Revenue up 16.7% at Rs 2,141.8 cr vs Rs 1,835.5 cr YoY
▶️EBITDA down 9.8 % at Rs 296.7 cr vs Rs 329 cr (YoY)
▶️Margin at 2.3% vs 5.5% (YoY)"
442,2022-11-13,"Mukesh Ambani in race to buy Liverpool, willing to pay…"
443,2022-11-13,Hedge fund Galois Capital says half its capital stuck on FTX exchange: Report
444,2022-11-13,"STEP1: PAY 100RS ENTRY FEE
Payment number- 9711780818
Gpay upi id - Himanshuahuja0007@oksbi

2: Send SCREENSHOT here after payment 👇

https://chat.whatsapp.com/Lqz2jGSu6AV4VHhhKgBDwu

3: WE WILL ADD YOU TO PREMIUM GROUP"
445,2022-11-13,T20WorldCupFinal    | England beat Pakistan by 5 wickets at Melbourne to lift the T20 World Cup
446,2022-11-14,"CONCOR says DIPAM organising divestment roadshow with potential investors today & tomorrow. Roadshow will have representatives from DIPAM, Rail Min & Co"
447,2022-11-14,"PM @narendramodi on Monday departed for Bali to attend the #G20Summit. 

He is expected to lay out India's perspective on addressing key global challenges in areas of health, post-pandemic economic recovery and energy and food security at the summit"
448,2022-11-14,Meghmani organics in agreement with a global Agrochemical company for supply of Agrochemical products worth $ 100 m for 5 years
449,2022-11-14,Voltas partners with Denmark’s Vestfrost Solutions for bio medical refrigeration & cold chain
450,2022-11-14,"Jyothy Laboratories reports #Q2 earnings. 

▶️Net profit up 45.2% at ₹64.6 cr vs ₹44.5 cr (YoY) 
   
▶️Revenue up 12.6% at ₹659.2 cr vs ₹585.3 cr (YoY)    

▶️EBITDA up 21%  at ₹80.5 cr vs ₹66.6 cr (YoY)    

▶️Margin at 12.2% vs 11.4% (YoY)"
451,2022-11-14,"A fire incident occurred yesterday evening at Gravita's Mundra Plant. The fire has been bought under control well in time. There has been no loss or injury to human life, informs company"
452,2022-11-14,"ITDC reports #Q2 earnings. 

▶️Net profit at ₹10 cr vs ₹1.5 cr (YoY)
   
▶️Revenue up 32.5%  at ₹92.2 cr vs ₹69.6 cr (YoY) 
 
▶️EBITDA at ₹11.4 cr vs ₹0.6 cr (YoY) 
  
▶️Margin at 12.3% vs 0.9% (YoY)"
453,2022-11-14,"Sakthi Sugars reports #Q2 earnings.   
           
▶️Net profit at ₹5 cr vs  loss of ₹60.7 cr (YoY)
    
▶️Revenue at ₹242 cr vs ₹73.5 cr (YoY)
 
▶️EBITDA at ₹15 cr vs  loss of ₹5.3 cr (YoY)

▶️EBITDA margin at 6.2% (YoY)"
454,2022-11-14,"Bharat Forge sees an increase of debt by nearly ₹200 cr since March 2022. It's now at ₹2,510 cr against ₹2,315 cr in March 2022"
455,2022-11-14,"Bharat Forge reports #Q2 earnings.

Cons long-term debt at ₹2,510 cr as of September vs ₹2,315 cr in March 2022"
456,2022-11-14,"Panama Petrochem reports #Q2 earnings 

▶️ Net Profit up 8.7% at ₹67.4 cr vs ₹62 cr (YoY)

▶️ Revenue up 9% at ₹613.8 cr vs ₹563.3 cr (YoY)

▶️ EBITDA up 8.1% at ₹88.5 cr vs ₹81.9 cr (YoY)

▶️ Margin at 14.4% vs 14.5% (YoY)"
457,2022-11-14,"AIA Engineering reports #Q2 earnings.

▶️Net profit up 78%  at ₹244.8 cr vs ₹137.6 cr (YoY)  
  
▶️Revenue up 50.1%  at ₹1,328.6 cr vs ₹885.2 cr (YoY)  
  
▶️EBITDA up 92.6%  at ₹312 cr vs ₹162 cr (YoY)    

▶️Margin at 23.5% vs 18.3% (YoY)"
458,2022-11-14,"Marine Electricals reports #Q2 earnings 

▶️ Net profit down 25% at ₹3 cr vs ₹4 cr (YoY)

▶️ Revenue down 15.9% at ₹90.3 cr vs ₹107.4 cr (YoY)

▶️ EBITDA up 6.7% at ₹8 cr vs ₹7.5 cr (YoY)

▶️ Margin at 8.9% vs 7% (YoY)"
459,2022-11-14,"Mawana Sugars reports #Q2 earnings 

▶️ Net loss at ₹32.5 cr vs loss of ₹18 cr (YoY) 

▶️ Revenue up 1.6% at ₹341.4 cr vs ₹336.1 cr (YoY)

▶️ EBITDA loss at ₹26.6 cr vs loss of ₹2.8 cr (YoY)"
460,2022-11-14,"Hi-Tech Pipes reports #Q2 earnings

Net profit down 2.3% at ₹4.3 cr vs ₹4.4 cr (YoY)
  
Revenue up 16% at ₹598.5 cr vs ₹516.2 cr (YoY)  

EBITDA up 32.3% at ₹23.6 cr vs ₹17.8 cr (YoY)  

Margin at 3.9% vs 3.4% (YoY)"
461,2022-11-14,"Suprajit Engg reports Q2 earnings.               

➡️Net profit down 7.7% at Rs 45.7 cr Vs Rs 49.5 cr (YoY)   

➡️Revenue up 45% at Rs 716 cr Vs Rs 494 cr (YoY)   

➡️EBITDA down 1.9% at Rs 78.6 cr Vs Rs 80 cr (YoY)   

➡️Margin at 11% Vs 16.2% (YoY)"
462,2022-11-14,"Lux Industries reports #Q2 earnings

▶️ Net Profit down 58% at ₹42.1 cr vs ₹100.4 cr (YoY)

▶️ Revenue up 1.4% at ₹635.6 cr vs ₹627 cr (YoY)

▶️ EBITDA down 53.7% at ₹63.4 cr vs ₹137 cr (YoY)

▶️ Margin at 10% vs 21.8% (YoY)"
463,2022-11-14,"Bharat Bijlee reports Q2 earnings

▶️ Net profit up 17.4% at ₹16.9 cr vs ₹14.4 cr (YoY) 

▶️ Revenue up 5.9% at ₹323.5 cr vs ₹305.4 cr (YoY)

▶️ EBITDA up 8.6% at ₹24 cr vs ₹22 cr (YoY)   
 
▶️ Margin at 7.4% vs 7.2% (YoY)"
464,2022-11-14,"Balmer Lawrie reports Q2 earnings

▶️ Net profit up 29% at ₹22.7 cr vs ₹17.6 cr (YoY)

▶️ Revenue up 12.8% at ₹553 cr vs ₹490 cr (YoY)

▶️ EBITDA up 19.2% at ₹40 cr vs ₹33.5 cr (YoY)

▶️ Margin at 7.2% Vs 6.8% (YoY)"
465,2022-11-14,"Strides Pharma reports Q2 earnings.
           
➡️Net profit at Rs 22.8 cr Vs loss of Rs 162.5 cr (YoY)

➡️Revenue up 24.3% at Rs 897 cr Vs Rs 721.4 cr (YoY)

➡️EBITDA at Rs 98 cr Vs EBITDA loss of Rs 13.8 cr (YoY)

➡️Margin at 10.9%"
466,2022-11-14,"Strides Pharma reports Q2 earnings.

➡️Tax credit at Rs 38.4 cr Vs Rs 6.7 cr (YoY)

➡️One-time gain at Rs 14.5 cr Vs loss of Rs 60 cr"
467,2022-11-14,"Varroc Engineering reports Q2 earnings.

➡️Net loss of Rs 795 cr Vs loss of Rs 298.3 cr (YoY)

➡️Revenue up 21.2% at Rs 1,828 cr Vs Rs 1,508.6 cr (YoY)

➡️EBIDTA down 59.1% at Rs 137.8 cr Vs Rs 337.1 cr (YoY)

➡️Margin at 7.5% Vs 22.4% (YoY)"
468,2022-11-14,"PNC Infratech reports Q2 earnings.

⭕️Net profit down 0.3% at Rs132.1 cr Vs Rs 132.5 cr (YoY)

⭕️Revenue down 0.1% at Rs 1,795 cr Vs Rs 1,798 cr (YoY)

⭕️EBITDA down 10.9% at Rs 326.4 cr Vs Rs 366.2 cr (YoY)

⭕️Margin at 18.2% Vs 20.4% (YoY)"
469,2022-11-14,"Bharat Forge, Sun TV, BHEL, Astral, Zee Ent see negative reaction to earnings

ABB, IndiaMART, M&M Fin, City Union Bank, Max Fin top Midcap losers"
470,2022-11-14,"India's 🇮🇳 CPI Inflation numbers came out at 6.77% for October.
Expectations were at 6.8%, and CPI for September was 7.41%."
471,2022-11-14,SEBI approves Adani Group's open offer for 26% shares of NDTV
472,2022-11-14,"NBCC India reports Q2 earnings.

⭕️Net profit up 34.1% at Rs 95.5 cr Vs Rs 71.2 cr (YoY)

⭕️Revenue up 8% at Rs 2,029.7 cr Vs Rs 1,879.7 cr (YoY)

⭕️EBITDA up 74.1% at Rs 88.4 cr Vs Rs 50.8 cr (YoY)

⭕️Margin at 4.4% Vs 2.7% (YoY)"
473,2022-11-14,"Rahul Ganjoo resigns as Head of New Initiatives of Zomato today, November 14"
474,2022-11-14,"#LTI & #Mindtree to start operating as a merged 
entity from November 14, 2022, says Mindtree"
475,2022-11-14,"According to the NCLT certified order copy received by #Mindtree, the Mindtree- L&T Infotech scheme of arrangement becomes effective Monday, November 14, 2022"
476,2022-11-14,"Radico Khaitan reports Q2 earnings.

⭕️Net profit down 25.4% at Rs 54.5 cr Vs Rs 73.1 cr (YoY)

⭕️Revenue down 1.7% at Rs 3,018.6 cr Vs Rs 3,069.7 cr (YoY)

⭕️EBITDA down 19.2% at Rs 90.1 cr Vs Rs 111.5 cr (YoY)

⭕️Margin at 2.9% vs 3.6% (YoY)"
477,2022-11-14,"Dish TV reports Q2 earnings.

⭕️Net profit down 28.3% at Rs 22.1 cr Vs Rs 30.8 cr (YoY)

⭕️Revenue down 17% at Rs 596.3 cr vs Rs 718.2 cr (YoY)

⭕️EBIDTA down 26.7% a Rs 312.9 cr Vs Rs 427 cr (YoY)

⭕️Margin at 52.5% Vs 59.5% (YoY)"
478,2022-11-14,"CESC reports Q2 earnings.

⭕️Net profit down 9% at Rs 305 cr Vs Rs 335 cr (YoY)

⭕️Revenue up 12% at Rs 3,913 cr Vs Rs 3,494 cr (YoY)

⭕️EBIDTA down 46.4% at Rs 490 cr Vs Rs 914 cr (YoY)                                      

⭕️Margin at 12.5% Vs 26.2% (YoY)"
479,2022-11-14,"Thomas Cook India signs a long-term pact with KrisFlyer - the loyalty 
programme of Singapore Airlines

Co selected as the First #ForeignExchange Partner for the Program"
480,2022-11-14,"Greaves Cotton reports Q2 earnings.

⭕️Net profit at Rs 28.9 cr Vs loss of Rs 23.3 cr (YoY) 

⭕️Revenue up 87.1% at Rs 698.8 cr Vs Rs 373.5 cr (YoY)

⭕️EBITDA at Rs 42.9 cr Vs EBITDA loss of Rs 10.2 cr (YoY)

⭕️Margin at 6.1%"
481,2022-11-14,"Dilip Buildcon reports Q2 earnings.

⭕️Net profit at Rs 13 cr Vs loss of Rs 444.6 cr (YoY) 

⭕️Revenue up 17% at Rs 2,595.8 cr Vs Rs 2,219 cr (YoY)

⭕️EBIDTA at Rs 351.9 cr Vs Rs 52.5 cr (YoY)   

⭕️Margin at 13.6% Vs 2.4%"
482,2022-11-14,"NBCC India reports Q2 earnings.

⭕️Net profit up 34.1% at Rs 95.5 cr Vs Rs 71.2 cr (YoY)

⭕️Revenue up 8% at Rs 2,029.7 cr Vs Rs 1,879.7 cr (YoY)

⭕️EBITDA up 74.1% at Rs 88.4 cr Vs Rs 50.8 cr (YoY)

⭕️Margin at 4.4% Vs 2.7% (YoY)"
483,2022-11-14,NBCC India secures total biz of Rs 332 cr in October Vs Rs 162 cr in September
484,2022-11-14,"GIC Housing Finance reports Q2 earnings.

➡️Net profit up 24.5% at Rs 56.3 cr Vs Rs 45.2 cr (YoY)

➡️NII down 13.4% at Rs 99.4 cr Vs Rs 114.8 cr (YoY)"
485,2022-11-14,"BPL reports Q2 earnings.

➡️Net profit down 41.4% at Rs 1.7 cr Vs Rs 2.9 cr (YoY)

➡️Revenue down 50.6% at Rs 11.9 cr Vs Rs 24 cr (YoY)"
486,2022-11-14,"Aarti Ind reports Q2 earnings.

⭕️Net profit down 17% at Rs 124.5 cr Vs Rs 150 cr (YoY)

⭕️Revenue up 34.2% at Rs 1,685 cr Vs Rs 1,255.9 cr (YoY)

⭕️EBIDTA up 4.7% at Rs 267 cr Vs Rs 254.9 cr (YoY)

⭕️Margin at 15.9% Vs 20.3% (YoY)"
487,2022-11-14,"Marksans Pharma reports Q2 earnings.

⭕️Net profit up 34.7% at Rs 61.3 cr Vs Rs 45.5 cr (YoY)

⭕️Revenue up 25.3% at Rs 452.6 cr Vs Rs 361.2 cr (YoY)

⭕️EBIDTA up 33.6% at Rs 80.3 cr Vs Rs 60.1 cr (YoY)

⭕️Margin at 17.7% Vs 16.6% (YoY)"
488,2022-11-14,"STEP1: PAY 100RS ENTRY FEE
Payment number- 9711780818
Gpay upi id - Himanshuahuja0007@oksbi

2: Send SCREENSHOT here after payment 👇

https://chat.whatsapp.com/Lqz2jGSu6AV4VHhhKgBDwu

3: WE WILL ADD YOU TO PREMIUM GROUP"
489,2022-11-14,"#Amazon will lay off more than 10,000 employees in corporate and technology roles beginning this week: Report"
490,2022-11-15,Prime Ministers @narendramodi and @RishiSunak in conversation during the first day of the @g20org Summit in Bali
491,2022-11-15,Merger of @LTI_Global & @Mindtree_Ltd is completed. The merged co says focus will remain on industry-leading profitable growth and aspiration is to complete integration related processes by FY23 end. It will see one-off integration related costs in Q3 & Q4
492,2022-11-15,"KFin Technologies receives #SEBI nod for ₹2,400 crore #IPO. Company’s IPO will be entirely an Offer For Sale (#OFS)"
493,2022-11-15,"Tata Cons shareholders approve the merger of Tata Coffee, & TCPL Beverages with co"
494,2022-11-15,"Govt #unlikely to #change #rates as part of fortnightly review scheduled for Nov 15, likely to announce a fortnightly review of #windfall gains #tax levy soon, sources"
495,2022-11-15,#UK Sep #unemployment rate at 3.6% Vs 3.5% (MoM) Vs estimate of 3.6%
496,2022-11-15,"Our export revenue benefited from the restoration of a new distributor in Saudi. Standing at Rs 2,800 crores worth of inventory currently, Ashish Jain of KRBL to CNBC-TV18"
497,2022-11-15,@CreditSuisse to sell significant part of its Securitised Products Group SPG & other related financing businesses to Apollo Global Management
498,2022-11-15,"Srcs On Aurobindo 
🔴US FDA inspecting Unit 9, inspection began last wk (Unit 9 manufactures intermediates, was classified official action indicated in 2019)
🔴Unit 11 is classified voluntary action indicated as per US FDA site, but co yet to hear from US FDA"
499,2022-11-15,#NewListing | Fusion MF lists at ₹358/sh on #NSE vs issue price of ₹368/sh
500,2022-11-15,Aptech signs multi-year agreement with Ministry Of Education
501,2022-11-15,Godrej Properties achieves sales of ₹500 cr in Pune project launch
502,2022-11-15,"India's exports dip 17% to $29.78 bn in Oct, trade deficit widens to $26.91 bn"
503,2022-11-15,Hindustan Aeronautics gets #LetterOfIntent for 9 more projects from Indian Coast Guard
504,2022-11-15,"US Department of Transportation orders Air India to pay $121.5 million in required refunds to passengers, $1.4 million as penalty for delayed refunds"
505,2022-11-15,"ONGC Q2 PAT down 30% at ₹ 12,826 cr; firm declares interim dividend of ₹ 6.75/shr"
506,2022-11-15,#Rupee ends at 81.10/$ against Monday's close of 81.26/$
507,2022-11-15,"Steel Minister says aim to double our #capacity to 300 mt from current 154 mt.
 
""We have graduated from 4th largest #steel producer to 2nd largest producer and we have become the 2nd largest steel consumer,"" he adds"
508,2022-11-15,Ministry of #Mines says #Mineral #Production rose by 4.6% YoY during September 2022
509,2022-11-15,"BEL signs an MoU with Defence PSU Hindustan Shipyard Limited (HSL)

Cos to jointly develop, upgrade products/systems for domestic & Export markets"
510,2022-11-15,"ReNew Power signs framework agreement with #Egyptian Government
 
▶️To establish a Green Hydrogen plant in the Suez Canal Economic Zone 

▶️Investment of $8 billion, targeted annual capacity of 220,000 tonnes of Green Hydrogen"
511,2022-11-15,"Govt raises base import price of #gold by $39/10 gm, #silver by $72/kg"
512,2022-11-15,Inox Green Energy India #IPO subscribed 155% on final day
513,2022-11-15,"Piramal Capital and Housing Finance withdraws the application made against Reliance Power under Section 7 of the 
Insolvency and Bankruptcy Code, 2016."
514,2022-11-15,Arvind Virmani is appointed full-time member of Niti Aayog (@NITIAayog)
515,2022-11-16,"Nazara Tech In Focus
Case against constitutional validity of online gambling is withdrawn"
516,2022-11-16,"Madras HC dismisses case against constitutional validity of online gambling ban, as withdrawn"
517,2022-11-16,"KEC International bags new orders worth ₹1,294 cr across various businesses"
518,2022-11-16,"Metropolis in focus
Top management is also under I-T scanner: Sources"
519,2022-11-16,"🔴I-T Dept search at Metropolis covers several premises in Delhi, Mumbai & Chennai
🔴I-T Dept Alleges Metropolis of unaccounted and concealed income
🔴Top management of Metropolis is also under I-T dept scanner
🔴Investigations At premises are underway"
520,2022-11-16,Zydus Life in focus after getting exclusive marketing rights for breast cancer test 'CanAssist'
521,2022-11-16,UPL says promoter has acquired additional 0.19% stake from Nov 11-14
522,2022-11-16,"US officials: Initial findings suggest missile that hit Poland was fired by Ukrainian forces at incoming Russian missile, reports AP"
523,2022-11-16,"Bharat Rasayan reports #Q2 earnings. 

▶️Cons net profit down 13.6% at ₹23 cr vs ₹26.5 cr (YoY)

▶️Cons revenue up 8.4% at ₹291.7 cr vs ₹269.1 cr (YoY)

▶️Cons EBITDA down 11.2% at ₹35.7 cr vs ₹40.2 cr (YoY)

▶️Margin at 12.2% vs 14.9% (YoY)"
524,2022-11-16,"Rustomjee (Keystone Realtors) #IPO fully subscribed

IPO Update: Total Subscription: 1.1x, Retail: 0.35x, NIIs: 1.72x, QIBs: 1.88x"
525,2022-11-16,"Fitch affirms #BhartiAirtel rating at BBB-, outlook #stable"
526,2022-11-16,The winning Consortium of Jet Airways says it won’t pay anything over ₹ 475 cr approved in resolution plan
527,2022-11-16,Board approves allotment of #NCDs worth ₹300 Cr via Private Placement Basis to Axis Bank
528,2022-11-16,"Zen Technologies incorporates wholly-owned subsidiary in UAE, Zen Defence Tech"
529,2022-11-16,L&T Infotech says Corporate Affairs Min approves change in the name to LTIMindtree
530,2022-11-16,"Will remove money from other markets to park in #India. Indian financials are positioned positively vs other markets like Korea & Taiwan. Currently, valuations in India are rich compared to historical levels, says Jonathan Garner of Morgan Stanley"
531,2022-11-16,"Global Health lists at premium of 19.3% on #NSE at ₹401/sh vs issue price of ₹336/sh  

#globalhealth"
532,2022-11-16,Bikaji Foods lists at ₹322.80/sh on #NSE vs issue price of ₹300/sh
533,2022-11-16,1% equity worth ₹539 cr changes hands in Nykaa
534,2022-11-16,World #population hits the 8 billion mark
535,2022-11-16,"PTC Fin says board has approved FY23 earnings, co is awaiting independent auditor report & is expected shortly"
536,2022-11-16,"Donald Trump files White House candidacy papers with US election authority

#DonaldTrump #WhiteHouse #USElection"
537,2022-11-16,"#MarketAtClose | Delta, Rain Ind, Muthoot Fin, Max Fin, Can Fin amongst top Midcap losers

Nazara Tech fails to hold gains after a positive ruling from HC on online gambling"
538,2022-11-16,Tatas to open 'beauty tech' stores for cosmetic products
539,2022-11-16,"‘India led the way but good thing was that Brazil, Argentina, Mexico, Saudi Arabia, Singapore & even Turkey joined hands with us. We managed to convince G7 last minute that you can't have a statement totally political in nature #G20 Sherpa"
540,2022-11-16,@Wipro signs pact with employee representatives on setting up a European Works Council
541,2022-11-16,Hind Zinc approves 2nd interim dividend of Rs15.50/Sh for FY23 amounting to Rs 6549.24 cr
542,2022-11-16,"Poland President: No indication this was an international attack on #Poland 

No proof at the moment that it was a missile fired by Russia

#PolandMissileStrike #Russia"
543,2022-11-16,Asain Paints enters into technology tie-up with KBR (Kellogg Brown & Root) for manufacturing of Vinyl Acetate Monomer in India
544,2022-11-16,"Use of masks by air passengers not mandatory any more, according to revised norms."
545,2022-11-16,Phoenix Mills arm gets Rs 200 cr investment from Canada Fund
546,2022-11-16,"Government: Allocates 5,841 tonnes of #sugar for 
#exports to #EU under #TRQ scheme 

⭕️#Allocates 8,606 tonnes of #raw #cane sugar for exports to US under TRQ Scheme

⭕️Alert: TRQ is Tariff Rate Quota"
547,2022-11-16,Aurobindo Pharma receives an Establishment Inspection Report (#EIR) from US FDA classifying the inspection as Voluntary Action Indicated (#VAI) for Andhra Pradesh unit
548,2022-11-16,"Centre gets ₹3,839 cr from Axis Bank stake sale; disinvestment kitty swells"
549,2022-11-17,HDFC Bank ADR down 4.61% in after-hours trade
550,2022-11-17,"4.9% equity worth ₹1,789 cr in @Paytm changes hands at an average price of ₹562/sh

Alert: Softbank likely to have sold stake in Paytm block deals"
551,2022-11-17,R Systems: Blackstone makes open offer for 48.33% stake at ₹246/sh
552,2022-11-17,#RateGain’s content ai platform establishes new integration with Booking.com
553,2022-11-17,Trent | Wasatch Advisors sell 2% of its total holding of 5% on November 15
554,2022-11-17,"Norges Bank, Segantii, Millenium, LMR, Ghisallo buy majority of Softbank shares in #Paytm, sources"
555,2022-11-17,"Tata Motors (@TataMotors)  bags #order for 1,000 buses from Haryana Roadways"
556,2022-11-17,#JustIn | #TCS expands partnership with #Randstad to modernise cloud application
557,2022-11-17,"NMDC (@nmdclimited) cuts Lump Ore & Fines prices by ₹300/tonne each. Lump ore price is now at ₹3,800 & fines at ₹2,610/tonne"
558,2022-11-17,Ashok Leyland delivers 150 vehicles to Tanzanian Police Force
559,2022-11-17,Mold-Tek Packaging gets Letter of Award (#LoA) from #Grasim for supply of packing material. The company will set up a #facility at Cheyyar near Chennai to cater to Grasim’s #demands
560,2022-11-17,"#Meta appoints Sandhya Devanathan as India Head 

@Meta #Facebook"
561,2022-11-17,#JustIn | #Europe #car sales rose 14% in October from record low a year ago
562,2022-11-17,Equitas SFB gets @RBI nod for acquisition of 9.99% stake by DSP investment managers in company
563,2022-11-17,JustIn | Ahluwalia Contracts India bags orders worth Rs 530.05 cr
564,2022-11-17,"Ultratech Cement starts operations at the company's third Birla White Wall Care Putty plant at Nathdwara, Rajasthan with a capacity of 4 lakh mt per annum, at a total cost of Rs 187 cr"
565,2022-11-17,BEL signs MoU with AWEI to address needs of domestic and export markets
566,2022-11-17,Vedanta board meeting on November 22 to consider third Interim #Dividend for FY23.
567,2022-11-17,"#NewsFlash | #Fairfax denies reports of #stake sale in Bangalore International Airport Limited (BIAL)

⭕️Fairfax says it has no #intention of selling its #ownership interest in #BIAL

⭕️Alert: Reports suggested Adani Group has approached Fairfax for stake sale"
